location,EW,EW_start_date,pop,cases,cases_est,cases_est_min,cases_est_max,p_rt1,p_inc100k,Sublocation,alert,id,model_version,tweet,Rt,receptivity,transmission,epidemic_threshold
B,201743,2017-10-22,413418,5,5.0,5,5,0.65008795,1.2094297,0,1,120040120174319589,2023-08-20,0,1.2806658,0,0,0
B,201744,2017-10-29,413418,4,4.0,4,4,0.43994606,0.9675437,0,1,120040120174419589,2023-08-20,0,0.90560615,0,0,0
B,201745,2017-11-05,413418,5,5.0,5,5,0.55003667,1.2094297,0,1,120040120174519589,2023-08-20,0,1.080721,0,0,0
B,201746,2017-11-12,413418,4,4.0,4,4,0.4263747,0.9675437,0,1,120040120174619589,2023-08-20,0,0.88586515,0,0,0
B,201747,2017-11-19,413418,0,0.0,0,0,0.0,0.0,0,1,120040120174719589,2023-08-20,0,0.0,0,0,0
B,201748,2017-11-26,413418,7,7.0,7,7,0.878573,1.6932015,0,1,120040120174819589,2023-08-20,0,2.0453744,0,0,0
B,201749,2017-12-03,413418,6,6.0,6,6,0.8276952,1.4513156,0,1,120040120174919589,2023-08-20,0,1.8326304,1,0,0
B,201750,2017-12-10,413418,0,0.0,0,0,0.0,0.0,0,1,120040120175019589,2023-08-20,0,0.0,0,0,0
B,201751,2017-12-17,413418,1,1.0,1,1,0.055945184,0.24188593,0,1,120040120175119589,2023-08-20,0,0.24039373,1,0,0
B,201752,2017-12-24,413418,2,2.0,2,2,0.4611586,0.48377186,0,1,120040120175219589,2023-08-20,0,0.91732323,1,0,0
B,201801,2017-12-31,413418,3,3.0,3,3,0.80336136,0.7256578,0,2,120040120180119589,2023-08-20,0,2.1431153,1,0,0
B,201802,2018-01-07,413418,1,1.0,1,1,0.2779146,0.24188593,0,2,120040120180219589,2023-08-20,0,0.54133457,1,0,0
B,201803,2018-01-14,413418,5,5.0,5,5,0.8645942,1.2094297,0,1,120040120180319589,2023-08-20,0,2.224696,0,0,0
B,201804,2018-01-21,413418,0,0.0,0,0,0.0,0.0,0,1,120040120180419589,2023-08-20,0,0.0,0,0,0
B,201805,2018-01-28,413418,2,2.0,2,2,0.39482746,0.48377186,0,1,120040120180519589,2023-08-20,0,0.79502803,1,0,0
B,201806,2018-02-04,413418,3,3.0,3,3,0.70247906,0.7256578,0,1,120040120180619589,2023-08-20,0,1.5597999,1,0,0
B,201807,2018-02-11,413418,4,4.0,4,4,0.81036466,0.9675437,0,2,120040120180719589,2023-08-20,0,1.9855534,1,0,0
B,201808,2018-02-18,413418,4,4.0,4,4,0.67441326,0.9675437,0,2,120040120180819589,2023-08-20,0,1.3855633,1,0,0
B,201809,2018-02-25,413418,4,4.0,4,4,0.55874914,0.9675437,0,2,120040120180919589,2023-08-20,0,1.1067516,1,0,0
B,201810,2018-03-04,413418,2,2.0,2,2,0.20708098,0.48377186,0,2,120040120181019589,2023-08-20,0,0.52488464,1,0,0
B,201811,2018-03-11,413418,2,2.0,2,2,0.2577191,0.48377186,0,2,120040120181119589,2023-08-20,0,0.59082407,1,0,0
B,201812,2018-03-18,413418,5,5.0,5,5,0.8049295,1.2094297,0,2,120040120181219589,2023-08-20,0,1.8156996,1,0,0
B,201813,2018-03-25,413418,4,4.0,4,4,0.66558635,0.9675437,0,1,120040120181319589,2023-08-20,0,1.3596773,0,0,0
B,201814,2018-04-01,413418,3,3.0,3,3,0.3814162,0.7256578,0,1,120040120181419589,2023-08-20,0,0.8032646,1,0,0
B,201815,2018-04-04,413418,3,3.0,3,3,0.37031698,0.7256578,0,1,120040120181519589,2023-08-20,0,0.7872167,1,0,0
B,201816,2018-04-15,413418,6,6.0,6,6,0.80410075,1.4513156,0,1,120040120181619589,2023-08-20,0,1.7173967,0,0,0
B,201817,2018-04-22,413418,2,2.0,2,2,0.21693172,0.48377186,0,1,120040120181719589,2023-08-20,0,0.5374987,0,0,0
B,201818,2018-04-29,413418,5,5.0,5,5,0.62920564,1.2094297,0,1,120040120181819589,2023-08-20,0,1.2334001,0,0,0
B,201819,2018-05-06,413418,6,6.0,6,6,0.75090903,1.4513156,0,1,120040120181919589,2023-08-20,0,1.5154119,1,0,0
B,201820,2018-05-13,413418,4,4.0,4,4,0.43065962,0.9675437,0,1,120040120182019589,2023-08-20,0,0.89204276,0,0,0
B,201821,2018-05-20,413418,4,4.0,4,4,0.37296134,0.9675437,0,1,120040120182119589,2023-08-20,0,0.8126228,0,0,0
B,201822,2018-05-27,413418,6,6.0,6,6,0.67061186,1.4513156,0,1,120040120182219589,2023-08-20,0,1.2989689,0,0,0
B,201823,2018-06-03,413418,6,6.0,6,6,0.66230506,1.4513156,0,1,120040120182319589,2023-08-20,0,1.2804633,0,0,0
B,201824,2018-06-10,413418,4,4.0,4,4,0.33065423,0.9675437,0,1,120040120182419589,2023-08-20,0,0.7586459,0,0,0
B,201825,2018-06-17,413418,8,8.0,8,8,0.76130486,1.9350874,0,1,120040120182519589,2023-08-20,0,1.4599099,0,0,0
B,201826,2018-06-24,413418,3,3.0,3,3,0.18262993,0.7256578,0,1,120040120182619589,2023-08-20,0,0.5466921,0,0,0
B,201827,2018-07-01,413418,5,5.0,5,5,0.43540615,1.2094297,0,1,120040120182719589,2023-08-20,0,0.9080398,0,0,0
B,201828,2018-07-08,413418,2,2.0,2,2,0.12932128,0.48377186,0,1,120040120182819589,2023-08-20,0,0.4260947,0,0,0
B,201829,2018-07-15,413418,6,6.0,6,6,0.748585,1.4513156,0,1,120040120182919589,2023-08-20,0,1.5079249,0,0,0
B,201830,2018-07-22,413418,5,5.0,5,5,0.6468403,1.2094297,0,1,120040120183019589,2023-08-20,0,1.273078,0,0,0
B,201831,2018-07-29,413418,4,4.0,4,4,0.416553,0.9675437,0,1,120040120183119589,2023-08-20,0,0.87188905,0,0,0
B,201832,2018-08-05,413418,5,5.0,5,5,0.52458274,1.2094297,0,1,120040120183219589,2023-08-20,0,1.0384371,0,0,0
B,201833,2018-08-12,413418,5,5.0,5,5,0.55107516,1.2094297,0,1,120040120183319589,2023-08-20,0,1.0825055,0,0,0
B,201834,2018-08-19,413418,1,1.0,1,1,0.043487363,0.24188593,0,1,120040120183419589,2023-08-20,0,0.22107948,0,0,0
B,201835,2018-08-26,413418,3,3.0,3,3,0.3650717,0.7256578,0,1,120040120183519589,2023-08-20,0,0.77973974,0,0,0
B,201836,2018-09-02,413418,4,4.0,4,4,0.68209815,0.9675437,0,1,120040120183619589,2023-08-20,0,1.4089308,0,0,0
B,201837,2018-09-09,413418,5,5.0,5,5,0.77743584,1.2094297,0,1,120040120183719589,2023-08-20,0,1.683903,1,0,0
B,201838,2018-09-16,413418,5,5.0,5,5,0.65370256,1.2094297,0,1,120040120183819589,2023-08-20,0,1.2892196,1,0,0
B,201839,2018-09-23,413418,3,3.0,3,3,0.2801811,0.7256578,0,2,120040120183919589,2023-08-20,0,0.6664442,1,0,0
B,201840,2018-09-30,413418,4,4.0,4,4,0.44568324,0.9675437,0,2,120040120184019589,2023-08-20,0,0.9141098,1,0,0
B,201841,2018-10-07,413418,4,4.0,4,4,0.5181925,0.9675437,0,1,120040120184119589,2023-08-20,0,1.0312966,0,0,0
B,201842,2018-10-14,413418,3,3.0,3,3,0.3800287,0.7256578,0,1,120040120184219589,2023-08-20,0,0.80124116,1,0,0
B,201843,2018-10-21,413418,5,5.0,5,5,0.6723746,1.2094297,0,1,120040120184319589,2023-08-20,0,1.3353537,1,0,0
B,201844,2018-10-28,413418,3,3.0,3,3,0.37676495,0.7256578,0,2,120040120184419589,2023-08-20,0,0.7965013,1,0,0
B,201845,2018-11-04,413418,3,3.0,3,3,0.3657618,0.7256578,0,2,120040120184519589,2023-08-20,0,0.7807196,1,0,0
B,201846,2018-11-11,413418,3,3.0,3,3,0.42103812,0.7256578,0,2,120040120184619589,2023-08-20,0,0.86335766,1,0,0
B,201847,2018-11-18,413418,5,5.0,5,5,0.7466547,1.2094297,0,2,120040120184719589,2023-08-20,0,1.5613301,1,0,0
B,201848,2018-11-25,413418,4,4.0,4,4,0.5714048,0.9675437,0,2,120040120184819589,2023-08-20,0,1.1321515,1,0,0
B,201849,2018-12-02,413418,1,1.0,1,1,0.06613512,0.24188593,0,2,120040120184919589,2023-08-20,0,0.25520363,1,0,0
B,201850,2018-12-09,413418,4,4.0,4,4,0.5861619,0.9675437,0,2,120040120185019589,2023-08-20,0,1.1630495,1,0,0
B,201851,2018-12-16,413418,4,4.0,4,4,0.6828528,0.9675437,0,2,120040120185119589,2023-08-20,0,1.4112691,1,0,0
B,201852,2018-12-23,413418,9,9.0,9,9,0.94842046,2.1769733,0,2,120040120185219589,2023-08-20,0,2.549524,1,0,0
B,201901,2018-12-30,413418,9,9.0,9,9,0.8447547,2.1769733,0,2,120040120190119589,2023-08-20,0,1.6982095,1,0,0
B,201902,2019-01-06,413418,10,10.0,10,10,0.7304125,2.4188595,0,2,120040120190219589,2023-08-20,0,1.3338761,1,0,0
B,201903,2019-01-13,413418,10,10.0,10,10,0.5963234,2.4188595,0,2,120040120190319589,2023-08-20,0,1.115864,1,0,0
B,201904,2019-01-20,413418,16,16.0,16,16,0.88720876,3.870175,0,2,120040120190419589,2023-08-20,0,1.607248,1,0,0
B,201905,2019-01-27,413418,28,28.0,28,28,0.9943014,6.772806,0,2,120040120190519589,2023-08-20,0,2.2729568,1,1,1
B,201906,2019-02-03,413418,4,4.0,4,4,0.0018081433,0.9675437,0,2,120040120190619589,2023-08-20,0,0.24427578,1,0,0
B,201907,2019-02-10,413418,10,10.0,10,10,0.08078424,2.4188595,0,2,120040120190719589,2023-08-20,0,0.5835956,1,0,0
B,201908,2019-02-17,413418,5,5.0,5,5,0.038915582,1.2094297,0,2,120040120190819589,2023-08-20,0,0.41770616,1,0,0
B,201909,2019-02-24,413418,1,1.0,1,1,0.0044710822,0.24188593,0,2,120040120190919589,2023-08-20,0,0.12812036,1,0,0
B,201910,2019-03-03,413418,3,3.0,3,3,0.21120617,0.7256578,0,2,120040120191019589,2023-08-20,0,0.58133066,1,0,0
B,201911,2019-03-10,413418,4,4.0,4,4,0.63826215,0.9675437,0,2,120040120191119589,2023-08-20,0,1.285314,1,0,0
B,201912,2019-03-17,413418,1,1.0,1,1,0.14604433,0.24188593,0,2,120040120191219589,2023-08-20,0,0.3602926,1,0,0
B,201913,2019-03-24,413418,5,5.0,5,5,0.78496,1.2094297,0,2,120040120191319589,2023-08-20,0,1.7175629,1,0,0
B,201914,2019-03-31,413418,2,2.0,2,2,0.3360518,0.48377186,0,2,120040120191419589,2023-08-20,0,0.70132387,1,0,0
B,201915,2019-04-07,413418,0,0.0,0,0,0.0,0.0,0,1,120040120191519589,2023-08-20,0,0.0,0,0,0
B,201916,2019-04-14,413418,0,0.0,0,0,0.0,0.0,0,1,120040120191619589,2023-08-20,0,0.0,0,0,0
B,201917,2019-04-21,413418,0,0.0,0,0,0.0,0.0,0,1,120040120191719589,2023-08-20,0,0.0,0,0,0
B,201918,2019-04-28,413418,0,0.0,0,0,0.0,0.0,0,1,120040120191819589,2023-08-20,0,0.0,0,0,0
B,201919,2019-05-05,413418,0,0.0,0,0,0.0,0.0,0,1,120040120191919589,2023-08-20,0,0.0,0,0,0
B,201920,2019-05-12,413418,1,1.0,1,1,0.9630843,0.24188593,0,1,120040120192019589,2023-08-20,0,18.427723,0,0,0
B,201921,2019-05-19,413418,0,0.0,0,0,0.0,0.0,0,1,120040120192119589,2023-08-20,0,0.0,0,0,0
B,201922,2019-05-26,413418,0,0.0,0,0,0.0,0.0,0,1,120040120192219589,2023-08-20,0,0.0,0,0,0
B,201923,2019-06-02,413418,1,1.0,1,1,0.8145292,0.24188593,0,1,120040120192319589,2023-08-20,0,3.3788157,0,0,0
B,201924,2019-06-09,413418,3,3.0,3,3,0.9554798,0.7256578,0,1,120040120192419589,2023-08-20,0,6.551154,0,0,0
B,201925,2019-06-16,413418,0,0.0,0,0,0.0,0.0,0,1,120040120192519589,2023-08-20,0,0.0,0,0,0
B,201926,2019-06-23,413418,1,1.0,1,1,0.35529214,0.24188593,0,1,120040120192619589,2023-08-20,0,0.6698272,0,0,0
B,201927,2019-06-30,413418,1,1.0,1,1,0.47438613,0.24188593,0,1,120040120192719589,2023-08-20,0,0.92948353,0,0,0
B,201928,2019-07-07,413418,2,2.0,2,2,0.7728951,0.48377186,0,1,120040120192819589,2023-08-20,0,2.1850767,0,0,0
B,201929,2019-07-14,413418,1,1.0,1,1,0.4376123,0.24188593,0,1,120040120192919589,2023-08-20,0,0.83873284,0,0,0
B,201930,2019-07-21,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193019589,2023-08-20,0,0.0,0,0,0
B,201931,2019-07-28,413418,1,1.0,1,1,0.50163084,0.24188593,0,1,120040120193119589,2023-08-20,0,1.0047202,0,0,0
B,201932,2019-08-04,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193219589,2023-08-20,0,0.0,0,0,0
B,201933,2019-08-11,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193319589,2023-08-20,0,0.0,0,0,0
B,201934,2019-08-18,413418,1,1.0,1,1,0.8118794,0.24188593,0,1,120040120193419589,2023-08-20,0,3.3259864,0,0,0
B,201935,2019-08-25,413418,1,1.0,1,1,0.78453547,0.24188593,0,1,120040120193519589,2023-08-20,0,2.8564126,0,0,0
B,201936,2019-09-01,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193619589,2023-08-20,0,0.0,0,0,0
B,201937,2019-09-08,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193719589,2023-08-20,0,0.0,0,0,0
B,201938,2019-09-15,413418,1,1.0,1,1,0.784609,0.24188593,0,1,120040120193819589,2023-08-20,0,2.8575172,1,0,0
B,201939,2019-09-22,413418,0,0.0,0,0,0.0,0.0,0,1,120040120193919589,2023-08-20,0,0.0,0,0,0
B,201940,2019-09-29,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194019589,2023-08-20,0,0.0,0,0,0
B,201941,2019-10-06,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194119589,2023-08-20,0,0.0,0,0,0
B,201942,2019-10-13,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194219589,2023-08-20,0,0.0,0,0,0
B,201943,2019-10-20,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194319589,2023-08-20,0,0.0,0,0,0
B,201944,2019-10-27,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194419589,2023-08-20,0,0.0,0,0,0
B,201945,2019-11-03,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194519589,2023-08-20,0,0.0,0,0,0
B,201946,2019-11-10,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194619589,2023-08-20,0,0.0,0,0,0
B,201947,2019-11-17,413418,0,0.0,0,0,0.0,0.0,0,1,120040120194719589,2023-08-20,0,0.0,0,0,0
B,201948,2019-11-24,413418,1,1.0,1,1,0.9632679,0.24188593,0,1,120040120194819589,2023-08-20,0,18.521618,1,0,0
B,201949,2019-12-01,413418,2,2.0,2,2,0.921898,0.48377186,0,1,120040120194919589,2023-08-20,0,5.715059,1,0,0
B,201950,2019-12-08,413418,0,0.0,0,0,0.0,0.0,0,1,120040120195019589,2023-08-20,0,0.0,0,0,0
B,201951,2019-12-15,413418,1,1.0,1,1,0.46851066,0.24188593,0,1,120040120195119589,2023-08-20,0,0.91420525,1,0,0
B,201952,2019-12-22,413418,4,4.0,4,4,0.9379034,0.9675437,0,1,120040120195219589,2023-08-20,0,4.0166006,1,0,0
B,202001,2019-12-29,413418,2,2.0,2,2,0.596935,0.48377186,0,2,120040120200119589,2023-08-20,0,1.260064,1,0,0
B,202002,2020-01-05,413418,2,2.0,2,2,0.40936613,0.48377186,0,2,120040120200219589,2023-08-20,0,0.8201223,1,0,0
B,202003,2020-01-12,413418,0,0.0,0,0,0.0,0.0,0,1,120040120200319589,2023-08-20,0,0.0,0,0,0
B,202004,2020-01-19,413418,0,0.0,0,0,0.0,0.0,0,1,120040120200419589,2023-08-20,0,0.0,0,0,0
B,202005,2020-01-26,413418,0,0.0,0,0,0.0,0.0,0,1,120040120200519589,2023-08-20,0,0.0,0,0,0
B,202006,2020-02-02,413418,0,0.0,0,0,0.0,0.0,0,1,120040120200619589,2023-08-20,0,0.0,0,0,0
B,202007,2020-02-09,413418,0,0.0,0,0,0.0,0.0,0,1,120040120200719589,2023-08-20,0,0.0,0,0,0
B,202008,2020-02-16,413418,1,1.0,1,1,0.9630872,0.24188593,0,1,120040120200819589,2023-08-20,0,18.429232,1,0,0
B,202009,2020-02-23,413418,2,2.0,2,2,0.92189723,0.48377186,0,1,120040120200919589,2023-08-20,0,5.71501,1,0,0
B,202010,2020-03-01,413418,1,1.0,1,1,0.52236325,0.24188593,0,2,120040120201019589,2023-08-20,0,1.0673786,1,0,0
B,202011,2020-03-08,413418,0,0.0,0,0,0.0,0.0,0,1,120040120201119589,2023-08-20,0,0.0,0,0,0
B,202012,2020-03-15,413418,0,0.0,0,0,0.0,0.0,0,1,120040120201219589,2023-08-20,0,0.0,0,0,0
B,202013,2020-03-22,413418,0,0.0,0,0,0.0,0.0,0,1,120040120201319589,2023-08-20,0,0.0,0,0,0
B,202014,2020-03-29,413418,1,1.0,1,1,0.9221162,0.24188593,0,1,120040120201419589,2023-08-20,0,8.54851,1,0,0
B,202015,2020-04-05,413418,1,1.0,1,1,0.8118794,0.24188593,0,1,120040120201519589,2023-08-20,0,3.3259864,1,0,0
B,202016,2020-04-12,413418,1,1.0,1,1,0.6176919,0.24188593,0,1,120040120201619589,2023-08-20,0,1.4387645,0,0,0
B,202017,2020-04-19,413418,2,2.0,2,2,0.7524651,0.48377186,0,1,120040120201719589,2023-08-20,0,2.018434,0,0,0
B,202018,2020-04-26,413418,2,2.0,2,2,0.6735553,0.48377186,0,1,120040120201819589,2023-08-20,0,1.5542101,1,0,0
B,202019,2020-05-03,413418,3,3.0,3,3,0.7374157,0.7256578,0,1,120040120201919589,2023-08-20,0,1.7199937,0,0,0
B,202020,2020-05-10,413418,4,4.0,4,4,0.77004457,0.9675437,0,1,120040120202019589,2023-08-20,0,1.7526497,0,0,0
B,202021,2020-05-17,413418,6,6.0,6,6,0.8470488,1.4513156,0,1,120040120202119589,2023-08-20,0,1.9448025,0,0,0
B,202022,2020-05-24,413418,9,9.0,9,9,0.90659356,2.1769733,0,1,120040120202219589,2023-08-20,0,2.0564823,0,0,0
B,202023,2020-05-31,413418,5,5.0,5,5,0.37918764,1.2094297,0,1,120040120202319589,2023-08-20,0,0.83607376,0,0,0
B,202024,2020-06-07,413418,13,13.0,13,13,0.9085935,3.1445172,0,1,120040120202419589,2023-08-20,0,1.8096849,0,0,0
B,202025,2020-06-14,413418,9,9.0,9,9,0.58370245,2.1769733,0,1,120040120202519589,2023-08-20,0,1.1048281,0,0,0
B,202026,2020-06-21,413418,3,3.0,3,3,0.028720235,0.7256578,0,1,120040120202619589,2023-08-20,0,0.32436422,0,0,0
B,202027,2020-06-28,413418,10,10.0,10,10,0.6568048,2.4188595,0,1,120040120202719589,2023-08-20,0,1.2029971,0,0,0
B,202028,2020-07-05,413418,7,7.0,7,7,0.5113076,1.6932015,0,1,120040120202819589,2023-08-20,0,1.014866,0,0,0
B,202029,2020-07-12,413418,9,9.0,9,9,0.6536537,2.1769733,0,1,120040120202919589,2023-08-20,0,1.2097971,0,0,0
B,202030,2020-07-19,413418,5,5.0,5,5,0.20358713,1.2094297,0,1,120040120203019589,2023-08-20,0,0.63584095,0,0,0
B,202031,2020-07-26,413418,3,3.0,3,3,0.08105802,0.7256578,0,1,120040120203119589,2023-08-20,0,0.41605812,0,0,0
B,202032,2020-08-02,413418,3,3.0,3,3,0.18300344,0.7256578,0,1,120040120203219589,2023-08-20,0,0.5471454,0,0,0
B,202033,2020-08-09,413418,1,1.0,1,1,0.07668732,0.24188593,0,1,120040120203319589,2023-08-20,0,0.26991513,0,0,0
B,202034,2020-08-16,413418,1,1.0,1,1,0.17319943,0.24188593,0,1,120040120203419589,2023-08-20,0,0.395336,0,0,0
B,202035,2020-08-23,413418,1,1.0,1,1,0.32847074,0.24188593,0,1,120040120203519589,2023-08-20,0,0.62260175,0,0,0
B,202036,2020-08-30,413418,2,2.0,2,2,0.7052549,0.48377186,0,1,120040120203619589,2023-08-20,0,1.7140653,0,0,0
B,202037,2020-09-06,413418,6,6.0,6,6,0.96463406,1.4513156,0,1,120040120203719589,2023-08-20,0,3.9564898,0,0,0
B,202038,2020-09-13,413418,7,7.0,7,7,0.91502345,1.6932015,0,1,120040120203819589,2023-08-20,0,2.390347,0,0,0
B,202039,2020-09-20,413418,2,2.0,2,2,0.12625153,0.48377186,0,1,120040120203919589,2023-08-20,0,0.42212498,0,0,0
B,202040,2020-09-27,413418,2,2.0,2,2,0.11249169,0.48377186,0,1,120040120204019589,2023-08-20,0,0.4041308,0,0,0
B,202041,2020-10-04,413418,3,3.0,3,3,0.42171046,0.7256578,0,1,120040120204119589,2023-08-20,0,0.8644191,0,0,0
B,202042,2020-10-11,413418,3,3.0,3,3,0.57709664,0.7256578,0,1,120040120204219589,2023-08-20,0,1.1652712,0,0,0
B,202043,2020-10-18,413418,9,9.0,9,9,0.9662868,2.1769733,0,1,120040120204319589,2023-08-20,0,2.9679365,0,0,0
B,202044,2020-10-25,413418,4,4.0,4,4,0.4375431,0.9675437,0,1,120040120204419589,2023-08-20,0,0.902073,1,0,0
B,202045,2020-11-01,413418,4,4.0,4,4,0.28672284,0.9675437,0,1,120040120204519589,2023-08-20,0,0.7052989,0,0,0
B,202046,2020-11-08,413418,3,3.0,3,3,0.21890464,0.7256578,0,1,120040120204619589,2023-08-20,0,0.590679,0,0,0
B,202047,2020-11-15,413418,7,7.0,7,7,0.8121602,1.6932015,0,1,120040120204719589,2023-08-20,0,1.6798173,0,0,0
B,202048,2020-11-22,413418,3,3.0,3,3,0.30744505,0.7256578,0,1,120040120204819589,2023-08-20,0,0.70146984,0,0,0
B,202049,2020-11-29,413418,5,5.0,5,5,0.5334079,1.2094297,0,1,120040120204919589,2023-08-20,0,1.0527922,0,0,0
B,202050,2020-12-06,413418,2,2.0,2,2,0.15249325,0.48377186,0,1,120040120205019589,2023-08-20,0,0.45571515,0,0,0
B,202051,2020-12-13,413418,6,6.0,6,6,0.7555074,1.4513156,0,1,120040120205119589,2023-08-20,0,1.5305011,0,0,0
B,202052,2020-12-20,413418,3,3.0,3,3,0.3697339,0.7256578,0,1,120040120205219589,2023-08-20,0,0.7863822,0,0,0
B,202053,2020-12-27,413418,1,1.0,1,1,0.065077834,0.24188593,0,1,120040120205319589,2023-08-20,0,0.2536983,0,0,0
C,201501,2015-01-04,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150119589,2023-08-20,0,0.0,0,0,0
C,201502,2015-01-11,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150219589,2023-08-20,0,0.0,0,0,0
C,201503,2015-01-18,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150319589,2023-08-20,0,0.0,0,0,0
C,201504,2015-01-25,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150419589,2023-08-20,0,0.0,0,0,0
C,201505,2015-02-01,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150519589,2023-08-20,0,0.0,0,0,0
C,201506,2015-02-08,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150619589,2023-08-20,0,0.0,0,0,0
C,201507,2015-02-15,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150719589,2023-08-20,0,0.0,0,0,0
C,201508,2015-02-22,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150819589,2023-08-20,0,0.0,0,0,0
C,201509,2015-03-01,89072,0,0.0,0,0,0.5,0.0,0,1,120020320150919589,2023-08-20,0,0.0,0,0,0
C,201510,2015-03-08,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151019589,2023-08-20,0,0.0,0,0,0
C,201511,2015-03-15,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151119589,2023-08-20,0,0.0,0,0,0
C,201512,2015-03-22,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151219589,2023-08-20,0,0.0,0,0,0
C,201513,2015-03-29,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151319589,2023-08-20,0,0.0,0,0,0
C,201514,2015-04-05,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151419589,2023-08-20,0,0.0,0,0,0
C,201515,2015-04-12,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151519589,2023-08-20,0,0.0,0,0,0
C,201516,2015-04-19,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151619589,2023-08-20,0,0.0,0,0,0
C,201517,2015-04-26,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151719589,2023-08-20,0,0.0,0,0,0
C,201518,2015-05-03,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151819589,2023-08-20,0,0.0,0,0,0
C,201519,2015-05-10,89072,0,0.0,0,0,0.5,0.0,0,1,120020320151919589,2023-08-20,0,0.0,0,0,0
C,201520,2015-05-17,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152019589,2023-08-20,0,0.0,0,0,0
C,201521,2015-05-24,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152119589,2023-08-20,0,0.0,0,0,0
C,201522,2015-05-31,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152219589,2023-08-20,0,0.0,0,0,0
C,201523,2015-06-07,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152319589,2023-08-20,0,0.0,0,0,0
C,201524,2015-06-14,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152419589,2023-08-20,0,0.0,0,0,0
C,201525,2015-06-21,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152519589,2023-08-20,0,0.0,0,0,0
C,201526,2015-06-28,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152619589,2023-08-20,0,0.0,0,0,0
C,201527,2015-07-05,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152719589,2023-08-20,0,0.0,0,0,0
C,201528,2015-07-12,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152819589,2023-08-20,0,0.0,0,0,0
C,201529,2015-07-19,89072,0,0.0,0,0,0.5,0.0,0,1,120020320152919589,2023-08-20,0,0.0,0,0,0
C,201530,2015-07-26,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153019589,2023-08-20,0,0.0,0,0,0
C,201531,2015-08-02,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153119589,2023-08-20,0,0.0,0,0,0
C,201532,2015-08-09,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153219589,2023-08-20,0,0.0,0,0,0
C,201533,2015-08-16,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153319589,2023-08-20,0,0.0,0,0,0
C,201534,2015-08-23,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153419589,2023-08-20,0,0.0,0,0,0
C,201535,2015-08-30,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153519589,2023-08-20,0,0.0,0,0,0
C,201536,2015-09-06,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153619589,2023-08-20,0,0.0,0,0,0
C,201537,2015-09-13,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153719589,2023-08-20,0,0.0,0,0,0
C,201538,2015-09-20,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153819589,2023-08-20,0,0.0,0,0,0
C,201539,2015-09-27,89072,0,0.0,0,0,0.5,0.0,0,1,120020320153919589,2023-08-20,0,0.0,0,0,0
C,201540,2015-10-04,89072,0,0.0,0,0,0.5,0.0,0,1,120020320154019589,2023-08-20,0,0.0,0,0,0
C,201541,2015-10-11,89072,0,0.0,0,0,0.5,0.0,0,1,120020320154119589,2023-08-20,0,0.0,0,0,0
